context_switches,cpu_migrations,page_faults,cycles,instructions,branches,branch_misses,seconds_time_elapsed,seconds_user,seconds_sys
407.0,104.0,59946.0,2316531624.0,2816950477.0,581312894.0,13006558.0,1.205869926,0.814985,0.318121
526.0,125.0,59977.0,2329624545.0,2817211208.0,13634402.0,12998005.0,1.232588219,0.890061,0.246717
420.0,109.0,59927.0,2352890031.0,2816527196.0,581301314.0,13026899.0,1.251050469,0.930044,0.225098
394.0,98.0,59972.0,2320746972.0,2816361111.0,13279097.0,13105458.0,1.245374939,0.797894,0.340399
482.0,141.0,60041.0,2392910454.0,2817581539.0,581415436.0,13107442.0,1.263739196,0.869986,0.30758
532.0,138.0,59919.0,2598007795.0,2817296238.0,13567513.0,16269801.0,1.480522406,1.011496,0.311661
1018.0,141.0,59993.0,2851485051.0,2822207898.0,581285595.0,14545695.0,1.766927834,1.125064,0.365202
741.0,168.0,59943.0,2706890486.0,2819857307.0,13135621.0,15174005.0,1.535377575,1.07406,0.32129
673.0,138.0,59948.0,2646847252.0,2819646638.0,581187823.0,13667318.0,1.573957695,0.990352,0.380344
816.0,145.0,59978.0,2817756356.0,2822112160.0,13601663.0,14343382.0,1.693263353,1.157151,0.347937
442.0,111.0,60019.0,2334590463.0,2817618085.0,580935159.0,12940259.0,1.282447115,0.924386,0.247513
609.0,126.0,59947.0,2510049471.0,2819074957.0,13084361.0,13426614.0,1.462484098,0.951229,0.346439
538.0,124.0,59975.0,2515722003.0,2818620565.0,581129835.0,13523247.0,1.455411077,0.975746,0.294758
423.0,101.0,59967.0,2337681965.0,2817464050.0,13472976.0,13233087.0,1.215661561,0.884257,0.256738
451.0,122.0,59933.0,2366458960.0,2818105078.0,580893964.0,13243301.0,1.213700147,0.861816,0.291063
383.0,101.0,59938.0,2339730924.0,2816673619.0,12919576.0,12974014.0,1.241182808,0.887511,0.256921
542.0,151.0,59922.0,2455316312.0,2817795570.0,581252553.0,13239535.0,1.35855306,0.944193,0.289626
443.0,132.0,59976.0,2443772699.0,2818672752.0,13122046.0,13395691.0,1.307262564,0.88874,0.33478
458.0,124.0,59963.0,2563947818.0,2818571885.0,581146707.0,13986944.0,1.417289557,1.007649,0.291943
500.0,128.0,59948.0,2403246687.0,2816191800.0,13236998.0,13104517.0,1.285861015,0.879965,0.320261
526.0,116.0,59950.0,2449157036.0,2817662163.0,581147229.0,13120957.0,1.343857422,0.866546,0.365148
458.0,126.0,59944.0,2392789054.0,2816851507.0,12938656.0,13367245.0,1.289393513,0.884911,0.297355
543.0,154.0,59903.0,2477827392.0,2818116325.0,581162039.0,13588113.0,1.344411942,0.963915,0.279119
453.0,128.0,59934.0,2352420395.0,2817055617.0,12872475.0,12994610.0,1.226922595,0.841751,0.319506
475.0,117.0,59897.0,2560308040.0,2817290767.0,581015179.0,13476471.0,1.436419188,1.025084,0.282735
446.0,131.0,59946.0,2433065398.0,2817224879.0,13108974.0,13161027.0,1.30957938,0.932838,0.280219
545.0,145.0,59932.0,2516520995.0,2818659806.0,581013836.0,13312771.0,1.425000533,0.984642,0.30871
495.0,157.0,59968.0,2490903370.0,2817630828.0,13026504.0,13610442.0,1.359638923,0.961068,0.288507
560.0,137.0,59980.0,2501825610.0,2818799589.0,580901453.0,13596692.0,1.53910796,0.94475,0.30333
449.0,127.0,59946.0,2387063356.0,2817329874.0,12899113.0,13157469.0,1.254015601,0.908641,0.264697
405.0,104.0,59993.0,2319979746.0,2816541486.0,581383788.0,12938085.0,1.210469563,0.847057,0.286677
658.0,119.0,59884.0,2330746800.0,2817395235.0,13121949.0,12781709.0,1.230032266,0.871667,0.291377
407.0,108.0,59930.0,2334314438.0,2816133970.0,580736119.0,13003092.0,1.223370768,0.856786,0.301101
447.0,125.0,59974.0,2386861684.0,2818363645.0,13228189.0,13165078.0,1.255200154,0.8966,0.289749
605.0,119.0,59977.0,2425376030.0,2817466953.0,580937756.0,13169523.0,1.325371443,0.880352,0.356182
850.0,103.0,59967.0,2703749632.0,2824894665.0,13219737.0,13887895.0,1.55180861,1.12059,0.277793
489.0,111.0,59992.0,2520901881.0,2818879273.0,581116778.0,13946944.0,1.349080046,1.002141,0.278049
654.0,169.0,59899.0,2659949918.0,2820262899.0,13034542.0,13631805.0,1.553334192,1.067975,0.312201
729.0,145.0,59927.0,2554253594.0,2821480094.0,581209754.0,13659479.0,1.549339914,1.010895,0.313781
416.0,112.0,59943.0,2346091003.0,2817750584.0,13115881.0,13105299.0,1.275150503,0.89381,0.252563
495.0,127.0,59963.0,2432351213.0,2820831385.0,581049484.0,13264853.0,1.298546593,0.914249,0.28757
467.0,139.0,59900.0,2369247835.0,2819060582.0,13003303.0,12801344.0,1.281583077,0.877355,0.313234
624.0,122.0,59968.0,2472202055.0,2819795503.0,581273398.0,14530244.0,1.315494582,0.959157,0.263358
510.0,151.0,59948.0,2503896309.0,2819651558.0,13029793.0,13698792.0,1.370908257,0.984081,0.267008
344.0,99.0,59860.0,2299166371.0,2817880655.0,581377440.0,12785394.0,1.23708143,0.826434,0.291364
458.0,128.0,59926.0,2432749320.0,2816931704.0,13029849.0,13441343.0,1.323169891,0.902934,0.300461
513.0,134.0,59960.0,2467832180.0,2819335709.0,581063387.0,13328267.0,1.339340672,0.912125,0.31604
430.0,127.0,59994.0,2330258154.0,2819032750.0,13050748.0,12941304.0,1.256578061,0.898566,0.250388
478.0,119.0,59904.0,2389509328.0,2818512113.0,581148043.0,13106169.0,1.302757418,0.909909,0.264591
406.0,108.0,59935.0,2339792231.0,2818762321.0,13796231.0,12848329.0,1.257735688,0.842948,0.30616
440.0,136.0,59971.0,2322222588.0,2816287650.0,581345635.0,12940133.0,1.274765034,0.889225,0.245636
410.0,117.0,59901.0,2348943124.0,2818149264.0,12760614.0,13118723.0,1.249574482,0.932365,0.216966
500.0,153.0,59929.0,2416313118.0,2818735483.0,580994392.0,13157251.0,1.349780187,0.927632,0.2574
431.0,97.0,59897.0,2430814554.0,2818000002.0,12952041.0,13416423.0,1.336039548,0.919337,0.282398
856.0,162.0,60017.0,2667749292.0,2822851886.0,581076992.0,13773112.0,1.518500868,1.006303,0.375396
677.0,159.0,59976.0,2697966743.0,2820564722.0,13081975.0,13937550.0,1.545162135,1.047261,0.352478
512.0,155.0,59893.0,2441473916.0,2819377537.0,581095746.0,13193996.0,1.379989755,0.899051,0.319294
477.0,133.0,59931.0,2434871112.0,2817678158.0,13155008.0,13040503.0,1.357272176,0.921151,0.29608
564.0,127.0,59924.0,2751580923.0,2820488966.0,581261534.0,13749024.0,1.651877521,1.122702,0.337053
728.0,210.0,59997.0,2773668040.0,2821963803.0,13583670.0,13923787.0,1.618914241,1.098793,0.359272
642.0,176.0,59950.0,2713338910.0,2822964813.0,581180639.0,13520656.0,1.656813356,1.098734,0.350996
537.0,131.0,59939.0,2701779080.0,2819699193.0,13509012.0,14018147.0,1.519600306,1.043661,0.363426
474.0,118.0,59904.0,2459412488.0,2818314771.0,581188798.0,13230930.0,1.348110891,0.925478,0.301505
548.0,153.0,59924.0,2428064204.0,2817797815.0,13479921.0,13241882.0,1.355161978,0.914255,0.303221
503.0,135.0,59910.0,2497244874.0,2818143773.0,581246768.0,13410545.0,1.402926302,0.984413,0.289814
618.0,159.0,59962.0,2630048885.0,2820779993.0,13747497.0,13695312.0,1.46999774,1.020398,0.350667
472.0,118.0,59945.0,2430033172.0,2817575715.0,580977204.0,13178532.0,1.372876316,0.914629,0.314968
455.0,141.0,59951.0,2366849524.0,2818103891.0,13098231.0,13061357.0,1.267977504,0.882854,0.284688
679.0,170.0,59936.0,2491304042.0,2821003157.0,581378511.0,13336435.0,1.398240548,0.982027,0.287539
690.0,150.0,60000.0,2535791446.0,2820582380.0,13357117.0,13563496.0,1.410586653,0.974936,0.345841
705.0,168.0,59983.0,2725734533.0,2822096137.0,581361729.0,13855196.0,1.553292833,1.067536,0.361779
610.0,154.0,59912.0,2567180399.0,2819795442.0,13242223.0,13421223.0,1.473505723,1.00152,0.360716
773.0,164.0,60039.0,2716899837.0,2821555695.0,581031147.0,13818598.0,1.572616636,1.100107,0.30244
653.0,153.0,59897.0,2605481787.0,2820189576.0,13039090.0,13233707.0,1.523109558,1.012876,0.367911
658.0,168.0,59875.0,2621477148.0,2821062699.0,580979658.0,13766683.0,1.555889902,1.069306,0.284634
457.0,118.0,59935.0,2400373295.0,2818222509.0,13095796.0,12943458.0,1.316153073,0.862593,0.349796
439.0,137.0,60031.0,2390807094.0,2819420888.0,581197930.0,13104549.0,1.278873197,0.945446,0.242022
454.0,99.0,60018.0,2375408512.0,2818752133.0,13333758.0,13024814.0,1.274093556,0.891079,0.275149
498.0,145.0,59971.0,2500647399.0,2818404487.0,581129360.0,13112362.0,1.407792864,0.953275,0.302913
446.0,132.0,59941.0,2383979648.0,2819071296.0,13076059.0,12960298.0,1.334692619,0.875667,0.325273
523.0,138.0,59907.0,2516987498.0,2818703879.0,581088500.0,13179244.0,1.710713238,0.961732,0.336198
594.0,154.0,59908.0,2505693328.0,2818962182.0,13182713.0,13291362.0,1.425199207,0.949225,0.31183
468.0,142.0,59914.0,2386047832.0,2817280904.0,580933483.0,13295661.0,1.252399184,0.864673,0.307684
501.0,122.0,60067.0,2483437082.0,2819138686.0,13010091.0,13520665.0,1.353175282,0.951391,0.300963
455.0,124.0,59920.0,2367281126.0,2817082933.0,581151040.0,13050266.0,1.249970567,0.891774,0.269919
447.0,131.0,59970.0,2396242917.0,2818298618.0,12977593.0,13287401.0,1.24971066,0.907452,0.268921
437.0,104.0,59985.0,2358560581.0,2817809785.0,581337673.0,12969544.0,1.253864496,0.920086,0.254328
437.0,102.0,60025.0,2378172930.0,2816947873.0,12767359.0,13113537.0,1.274620912,0.905011,0.268449
454.0,112.0,59991.0,2392944607.0,2817535940.0,581149186.0,13022209.0,1.252156055,0.86135,0.318609
436.0,120.0,59916.0,2384273338.0,2817089260.0,13005696.0,13387033.0,1.313548952,0.897735,0.275941
524.0,131.0,59946.0,2474247679.0,2817233062.0,581387447.0,13419955.0,1.347917077,0.955267,0.29343
461.0,138.0,59929.0,2335499846.0,2817156504.0,13115190.0,13038838.0,1.192459811,0.809632,0.335173
492.0,139.0,59973.0,2395324057.0,2818411596.0,580999613.0,13306687.0,1.262917419,0.907281,0.273922
468.0,130.0,59947.0,2399709467.0,2816849689.0,13429681.0,13163335.0,1.289692484,0.910241,0.27329
415.0,98.0,59962.0,2363215589.0,2817272518.0,581237165.0,13488799.0,1.207135716,0.881342,0.280088
612.0,147.0,59983.0,2541059708.0,2819476717.0,13304053.0,13480817.0,1.472530178,0.978362,0.304539
430.0,124.0,59903.0,2373784812.0,2816716503.0,581242098.0,13072691.0,1.261522887,0.878357,0.288538
407.0,129.0,59893.0,2365920860.0,2816398560.0,13482459.0,13099078.0,1.235743262,0.845826,0.321427
466.0,116.0,59965.0,2328490984.0,2817189789.0,581273753.0,12829116.0,1.211975298,0.862691,0.284712
723.0,160.0,59911.0,2646326021.0,2818636646.0,12900257.0,15661528.0,1.610794756,1.012104,0.321453
983.0,145.0,59945.0,2539336135.0,2820925285.0,580892985.0,13834725.0,1.543389352,0.957083,0.336475
550.0,120.0,59887.0,2394670389.0,2818037923.0,12863621.0,13387544.0,1.221089837,0.82894,0.346422
1185.0,169.0,60006.0,2664505957.0,2823099772.0,581101204.0,13447159.0,1.640629814,1.066119,0.322082
736.0,130.0,59952.0,2529993020.0,2820086407.0,13034576.0,13768745.0,1.487560044,0.999832,0.297952
536.0,131.0,59954.0,2451424590.0,2819709075.0,581059271.0,13059844.0,1.395516931,1.003491,0.235078
674.0,134.0,60022.0,2519327385.0,2820728651.0,12947976.0,13462155.0,1.463513762,0.981233,0.299917
587.0,126.0,59969.0,2452585433.0,2818044393.0,581424033.0,14246369.0,1.415242923,0.949888,0.283101
745.0,149.0,59936.0,2512109105.0,2819565293.0,13375271.0,13191722.0,1.437354087,0.954325,0.307303
493.0,130.0,59945.0,2412759906.0,2818964225.0,581676582.0,13164444.0,1.27075455,0.899438,0.295405
419.0,110.0,59949.0,2326607086.0,2816272122.0,15765510.0,12870862.0,1.231416759,0.827236,0.321498
423.0,91.0,59889.0,2318890139.0,2815830514.0,581232024.0,13061023.0,1.226896088,0.839444,0.306387
537.0,126.0,59945.0,2442961209.0,2817857297.0,14745075.0,13520466.0,1.315838906,0.901158,0.316226
531.0,143.0,59925.0,2391352998.0,2818537590.0,581599363.0,13202173.0,1.344834471,0.908018,0.267314
495.0,138.0,59977.0,2449812555.0,2817922312.0,16199637.0,13252816.0,1.34046345,0.979306,0.255843
442.0,115.0,60002.0,2374176690.0,2819337551.0,582431184.0,13343207.0,1.248967445,0.892113,0.27202
376.0,98.0,59946.0,2314177015.0,2817880446.0,14616816.0,12846448.0,1.207342379,0.856834,0.278129
465.0,133.0,59971.0,2415218387.0,2817714495.0,581838830.0,13371310.0,1.282375753,0.90075,0.304264
508.0,123.0,59992.0,2443542113.0,2818941730.0,13424047.0,13486299.0,1.342216652,0.909508,0.304696
467.0,125.0,59925.0,2370591945.0,2819032958.0,581850743.0,13340021.0,1.243143932,0.906775,0.261385
519.0,132.0,59999.0,2489464198.0,2818736940.0,13799305.0,13493489.0,1.398368618,0.953089,0.303242
533.0,148.0,59943.0,2421805155.0,2818511261.0,582721572.0,13202169.0,1.31158186,0.951798,0.268638
457.0,122.0,60004.0,2352262584.0,2818832790.0,15565462.0,13053138.0,1.221708972,0.837838,0.315327
401.0,99.0,59930.0,2314733839.0,2817109748.0,582056453.0,12940060.0,1.231000291,0.868809,0.263902
471.0,129.0,59941.0,2349892923.0,2817574892.0,14415785.0,13149995.0,1.235323194,0.834168,0.318461
479.0,118.0,60031.0,2416264028.0,2819882377.0,581530611.0,13417751.0,1.259818227,0.873918,0.319865
470.0,119.0,60014.0,2419078721.0,2819032559.0,16288616.0,13147673.0,1.535875255,0.956322,0.261117
427.0,105.0,60011.0,2353151363.0,2817734818.0,581111607.0,12858616.0,1.278425278,0.879719,0.289928
564.0,143.0,59882.0,2544107069.0,2818629766.0,13728233.0,13825441.0,1.449808257,0.975226,0.306097
438.0,118.0,60021.0,2361209907.0,2818590969.0,581542617.0,13232210.0,1.230743986,0.857296,0.299488
427.0,122.0,59894.0,2343728212.0,2816909738.0,15026723.0,13171217.0,1.2161189,0.860688,0.281562
503.0,121.0,59885.0,2418556554.0,2818100980.0,581890965.0,13249217.0,1.305192244,0.913275,0.293712
467.0,139.0,59863.0,2433980675.0,2818473818.0,15538268.0,13076557.0,1.33988565,0.936574,0.287804
437.0,125.0,59993.0,2346937720.0,2818718348.0,581821439.0,12990946.0,1.212596818,0.861019,0.290427
411.0,113.0,59982.0,2341667776.0,2817698288.0,13893042.0,13119571.0,1.231212334,0.836031,0.310587
476.0,132.0,59939.0,2526332119.0,2818756549.0,581793093.0,13668673.0,1.386838004,0.956641,0.312107
431.0,127.0,59963.0,2350730218.0,2817870140.0,14904814.0,13043284.0,1.205360561,0.90357,0.24592
422.0,100.0,60004.0,2330740752.0,2817816013.0,581790221.0,13054650.0,1.210240161,0.859361,0.278015
508.0,134.0,59979.0,2481166403.0,2819269508.0,13981179.0,13512409.0,1.336589286,0.964572,0.27463
453.0,105.0,59981.0,2325169841.0,2818074102.0,581427175.0,12963561.0,1.199102376,0.835657,0.308256
387.0,112.0,59995.0,2332739448.0,2817262264.0,12841256.0,12975075.0,1.193160162,0.848915,0.291573
418.0,118.0,59962.0,2328118204.0,2816950283.0,581268601.0,12880997.0,1.21677111,0.849898,0.293168
514.0,128.0,59954.0,2386543593.0,2818999898.0,13363117.0,13055200.0,1.25459564,0.881118,0.299335
507.0,123.0,59925.0,2339671169.0,2817385623.0,581496054.0,12858039.0,1.2168918,0.866838,0.287108
547.0,147.0,60041.0,2574587949.0,2820669818.0,13462569.0,13655931.0,1.438469591,0.966161,0.343135
467.0,112.0,59969.0,2415563652.0,2818900525.0,581168315.0,13306785.0,1.26757104,0.917634,0.289277
486.0,129.0,59964.0,2476717253.0,2819929799.0,12988745.0,13261126.0,1.384226998,0.937546,0.314511
474.0,136.0,59925.0,2486635838.0,2819986869.0,581401808.0,13214886.0,1.423188547,0.959897,0.301902
456.0,127.0,59938.0,2372932339.0,2818447198.0,13609786.0,13064157.0,1.233043225,0.899808,0.278776
580.0,128.0,60004.0,2559007781.0,2820773320.0,581137595.0,13447884.0,1.439165525,0.994091,0.313091
474.0,123.0,60025.0,2421397504.0,2818283152.0,13392574.0,13073546.0,1.277556872,0.968715,0.241891
634.0,133.0,59979.0,2428321058.0,2820459600.0,581104733.0,13090340.0,1.380074353,0.910585,0.303643
566.0,125.0,59964.0,2536727475.0,2820402337.0,13411238.0,13740004.0,1.426596002,0.931454,0.344723
541.0,152.0,59914.0,2500504166.0,2818746662.0,580849751.0,13317103.0,1.354091517,0.906994,0.347229
542.0,156.0,59992.0,2546249125.0,2818453188.0,13181020.0,13838460.0,1.465424028,0.997226,0.295348
409.0,94.0,59900.0,2368507789.0,2817875659.0,581200767.0,13132985.0,1.236048147,0.932335,0.233615
419.0,113.0,59969.0,2353003346.0,2818109783.0,13272904.0,13094675.0,1.226379167,0.864179,0.294672
422.0,112.0,59873.0,2377568932.0,2817624661.0,580940392.0,13112581.0,1.274261498,0.903891,0.262967
530.0,123.0,59921.0,2485981886.0,2818779869.0,13224658.0,13338772.0,1.357236287,0.939622,0.30858
420.0,117.0,60058.0,2365158415.0,2817891998.0,581101049.0,13152007.0,1.250110574,0.859447,0.301055
761.0,133.0,59895.0,2513378865.0,2820988972.0,14197893.0,13446420.0,1.39174256,0.98609,0.285737
527.0,143.0,59985.0,2508858848.0,2819820288.0,581287205.0,13380414.0,1.368617318,0.981298,0.291426
418.0,106.0,59907.0,2389318756.0,2818382887.0,14763562.0,13236403.0,1.241372865,0.867414,0.304873
490.0,133.0,59904.0,2435800888.0,2817560220.0,581180813.0,13239896.0,1.329988628,0.911073,0.308849
470.0,125.0,59915.0,2405406110.0,2818156057.0,16559151.0,13152200.0,1.270905674,0.9133,0.281169
475.0,128.0,59989.0,2467213326.0,2818819798.0,581085910.0,13210497.0,1.395245243,0.940003,0.301928
501.0,129.0,59983.0,2523570626.0,2820154768.0,13269590.0,13475548.0,1.389702074,0.954987,0.324785
409.0,105.0,59976.0,2371279314.0,2818637494.0,581502935.0,13099701.0,1.235971449,0.888866,0.276096
435.0,107.0,59923.0,2394896288.0,2817838981.0,14280127.0,13333265.0,1.279413097,0.903197,0.280063
459.0,100.0,59872.0,2392353048.0,2817499706.0,581317989.0,13131115.0,1.301491955,0.867633,0.316638
465.0,103.0,59957.0,2360271330.0,2817861897.0,15613620.0,13056360.0,1.250593734,0.931003,0.234059
385.0,109.0,59939.0,2324112541.0,2818181220.0,580821123.0,13093175.0,1.194393937,0.85267,0.279371
483.0,119.0,60036.0,2454661477.0,2819698116.0,13132831.0,13200935.0,1.347002483,0.904114,0.325421
447.0,122.0,59902.0,2415204814.0,2818163513.0,580842245.0,13037310.0,1.28768043,0.904439,0.297969
493.0,132.0,59915.0,2451598534.0,2817000061.0,13252164.0,13402116.0,1.350404626,0.93748,0.278988
464.0,137.0,59997.0,2362829625.0,2819071737.0,581265039.0,13028102.0,1.24441,0.877377,0.292875
555.0,144.0,60005.0,2475906936.0,2819059212.0,13453406.0,13649715.0,1.363393965,0.856385,0.378594
499.0,132.0,59906.0,2517744973.0,2818918107.0,581315636.0,13557171.0,1.388259737,0.957922,0.309169
574.0,146.0,59934.0,2596320209.0,2820217066.0,13266242.0,13880394.0,1.586033386,1.014971,0.309138
425.0,114.0,59898.0,2351464117.0,2818238991.0,581100948.0,13072215.0,1.247460243,0.868234,0.281164
611.0,128.0,59980.0,2427023119.0,2820418295.0,13594709.0,13186275.0,1.309990561,0.940226,0.274244
475.0,144.0,59961.0,2390374418.0,2817468350.0,580926506.0,13018495.0,1.266615979,0.937418,0.252988
497.0,126.0,59906.0,2515599091.0,2818336730.0,12921107.0,13544118.0,1.350383273,0.927966,0.338488
559.0,122.0,59902.0,2514137369.0,2819664840.0,581078433.0,13350005.0,1.409931147,0.931261,0.330378
477.0,144.0,59946.0,2413162095.0,2818156233.0,13010949.0,12795234.0,1.284659368,0.860093,0.327093
441.0,140.0,59946.0,2382152391.0,2817055129.0,581211215.0,12940271.0,1.288842418,0.910203,0.272973
418.0,123.0,59970.0,2337693420.0,2816544433.0,13088641.0,12960400.0,1.208838257,0.842939,0.300608
609.0,146.0,59941.0,2514746524.0,2819039733.0,581282548.0,13199552.0,1.435560348,0.99193,0.280484
566.0,152.0,59921.0,2510798576.0,2818733340.0,13045805.0,13213898.0,1.447445857,0.986267,0.29008
394.0,118.0,59983.0,2356990274.0,2817052199.0,581285630.0,13039333.0,1.249261121,0.842807,0.310639
390.0,105.0,59929.0,2318407241.0,2815534098.0,13316188.0,12803607.0,1.213276303,0.871182,0.264859
410.0,109.0,59892.0,2330537984.0,2816431251.0,581296184.0,13030733.0,1.209204539,0.872295,0.263534
420.0,99.0,59943.0,2348752892.0,2816564451.0,13585847.0,13059086.0,1.219345687,0.907994,0.240614
396.0,105.0,59969.0,2341325060.0,2815865179.0,581031447.0,13058849.0,1.224387404,0.869437,0.274599
389.0,105.0,59951.0,2306436327.0,2816487428.0,13130248.0,12917954.0,1.207963737,0.870029,0.256337
428.0,101.0,59954.0,2339526460.0,2816923676.0,581454771.0,13036200.0,1.213576536,0.873031,0.274952
431.0,118.0,59965.0,2375598800.0,2816660258.0,13476430.0,13021663.0,1.223385672,0.899777,0.262533
521.0,141.0,59933.0,2526888427.0,2818192055.0,581190858.0,13218777.0,1.42665375,0.969311,0.333314
512.0,136.0,59937.0,2545680210.0,2817875104.0,13104873.0,13315915.0,1.412869953,0.965647,0.323396
578.0,145.0,59941.0,2587389788.0,2818449121.0,581789795.0,13490228.0,1.435099108,1.011479,0.279589
577.0,141.0,59997.0,2543062572.0,2818992615.0,15187060.0,13260522.0,1.469490064,0.997122,0.299249
407.0,104.0,59946.0,2316531624.0,2816950477.0,581631286.0,13006558.0,1.205869926,0.814985,0.318121
526.0,125.0,59977.0,2329624545.0,2817211208.0,14240237.0,12998005.0,1.232588219,0.890061,0.246717
420.0,109.0,59927.0,2352890031.0,2816527196.0,581480524.0,13026899.0,1.251050469,0.930044,0.225098
394.0,98.0,59972.0,2320746972.0,2816361111.0,14743658.0,13105458.0,1.245374939,0.797894,0.340399
482.0,141.0,60041.0,2392910454.0,2817581539.0,581371261.0,13107442.0,1.263739196,0.869986,0.30758
532.0,138.0,59919.0,2598007795.0,2817296238.0,14033145.0,16269801.0,1.480522406,1.011496,0.311661
1018.0,141.0,59993.0,2851485051.0,2822207898.0,581164470.0,14545695.0,1.766927834,1.125064,0.365202
741.0,168.0,59943.0,2706890486.0,2819857307.0,13152085.0,15174005.0,1.535377575,1.07406,0.32129
673.0,138.0,59948.0,2646847252.0,2819646638.0,581195750.0,13667318.0,1.573957695,0.990352,0.380344
816.0,145.0,59978.0,2817756356.0,2822112160.0,13040648.0,14343382.0,1.693263353,1.157151,0.347937
442.0,111.0,60019.0,2334590463.0,2817618085.0,580945525.0,12940259.0,1.282447115,0.924386,0.247513
609.0,126.0,59947.0,2510049471.0,2819074957.0,13048668.0,13426614.0,1.462484098,0.951229,0.346439
538.0,124.0,59975.0,2515722003.0,2818620565.0,581352584.0,13523247.0,1.455411077,0.975746,0.294758
423.0,101.0,59967.0,2337681965.0,2817464050.0,13432678.0,13233087.0,1.215661561,0.884257,0.256738
451.0,122.0,59933.0,2366458960.0,2818105078.0,581252935.0,13243301.0,1.213700147,0.861816,0.291063
383.0,101.0,59938.0,2339730924.0,2816673619.0,13327867.0,12974014.0,1.241182808,0.887511,0.256921
542.0,151.0,59922.0,2455316312.0,2817795570.0,581263786.0,13239535.0,1.35855306,0.944193,0.289626
443.0,132.0,59976.0,2443772699.0,2818672752.0,13046132.0,13395691.0,1.307262564,0.88874,0.33478
458.0,124.0,59963.0,2563947818.0,2818571885.0,581568294.0,13986944.0,1.417289557,1.007649,0.291943
500.0,128.0,59948.0,2403246687.0,2816191800.0,13656040.0,13104517.0,1.285861015,0.879965,0.320261
526.0,116.0,59950.0,2449157036.0,2817662163.0,581202124.0,13120957.0,1.343857422,0.866546,0.365148
458.0,126.0,59944.0,2392789054.0,2816851507.0,13185722.0,13367245.0,1.289393513,0.884911,0.297355
543.0,154.0,59903.0,2477827392.0,2818116325.0,581281312.0,13588113.0,1.344411942,0.963915,0.279119
453.0,128.0,59934.0,2352420395.0,2817055617.0,13030743.0,12994610.0,1.226922595,0.841751,0.319506
475.0,117.0,59897.0,2560308040.0,2817290767.0,581289434.0,13476471.0,1.436419188,1.025084,0.282735
446.0,131.0,59946.0,2433065398.0,2817224879.0,13170693.0,13161027.0,1.30957938,0.932838,0.280219
545.0,145.0,59932.0,2516520995.0,2818659806.0,581471458.0,13312771.0,1.425000533,0.984642,0.30871
495.0,157.0,59968.0,2490903370.0,2817630828.0,13498009.0,13610442.0,1.359638923,0.961068,0.288507
560.0,137.0,59980.0,2501825610.0,2818799589.0,580928057.0,13596692.0,1.53910796,0.94475,0.30333
449.0,127.0,59946.0,2387063356.0,2817329874.0,13163692.0,13157469.0,1.254015601,0.908641,0.264697
405.0,104.0,59993.0,2319979746.0,2816541486.0,580669829.0,12938085.0,1.210469563,0.847057,0.286677
658.0,119.0,59884.0,2330746800.0,2817395235.0,13195203.0,12781709.0,1.230032266,0.871667,0.291377
407.0,108.0,59930.0,2334314438.0,2816133970.0,580955144.0,13003092.0,1.223370768,0.856786,0.301101
447.0,125.0,59974.0,2386861684.0,2818363645.0,13058724.0,13165078.0,1.255200154,0.8966,0.289749
605.0,119.0,59977.0,2425376030.0,2817466953.0,581137980.0,13169523.0,1.325371443,0.880352,0.356182
850.0,103.0,59967.0,2703749632.0,2824894665.0,13187697.0,13887895.0,1.55180861,1.12059,0.277793
489.0,111.0,59992.0,2520901881.0,2818879273.0,580889561.0,13946944.0,1.349080046,1.002141,0.278049
654.0,169.0,59899.0,2659949918.0,2820262899.0,13084845.0,13631805.0,1.553334192,1.067975,0.312201
729.0,145.0,59927.0,2554253594.0,2821480094.0,581150593.0,13659479.0,1.549339914,1.010895,0.313781
416.0,112.0,59943.0,2346091003.0,2817750584.0,13453043.0,13105299.0,1.275150503,0.89381,0.252563
495.0,127.0,59963.0,2432351213.0,2820831385.0,580988617.0,13264853.0,1.298546593,0.914249,0.28757
467.0,139.0,59900.0,2369247835.0,2819060582.0,13575789.0,12801344.0,1.281583077,0.877355,0.313234
624.0,122.0,59968.0,2472202055.0,2819795503.0,581237980.0,14530244.0,1.315494582,0.959157,0.263358
510.0,151.0,59948.0,2503896309.0,2819651558.0,13297536.0,13698792.0,1.370908257,0.984081,0.267008
344.0,99.0,59860.0,2299166371.0,2817880655.0,581231572.0,12785394.0,1.23708143,0.826434,0.291364
458.0,128.0,59926.0,2432749320.0,2816931704.0,13312964.0,13441343.0,1.323169891,0.902934,0.300461
513.0,134.0,59960.0,2467832180.0,2819335709.0,581010522.0,13328267.0,1.339340672,0.912125,0.31604
430.0,127.0,59994.0,2330258154.0,2819032750.0,13618726.0,12941304.0,1.256578061,0.898566,0.250388
478.0,119.0,59904.0,2389509328.0,2818512113.0,580990228.0,13106169.0,1.302757418,0.909909,0.264591
406.0,108.0,59935.0,2339792231.0,2818762321.0,13382593.0,12848329.0,1.257735688,0.842948,0.30616
440.0,136.0,59971.0,2322222588.0,2816287650.0,580941774.0,12940133.0,1.274765034,0.889225,0.245636
410.0,117.0,59901.0,2348943124.0,2818149264.0,13421660.0,13118723.0,1.249574482,0.932365,0.216966
500.0,153.0,59929.0,2416313118.0,2818735483.0,580960183.0,13157251.0,1.349780187,0.927632,0.2574
